사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2018-06,1호선,0150,서울역,"1,368,602","1,328,970","215,403","211,826",2018-07-03 12:43:12
2018-06,1호선,0151,시청,"612,591","611,084","95,046","94,150",2018-07-03 12:43:12
2018-06,1호선,0152,종각,"1,087,401","1,051,890","153,972","144,907",2018-07-03 12:43:12
2018-06,1호선,0153,종로3가,"637,727","594,672","374,916","349,082",2018-07-03 12:43:12
2018-06,1호선,0154,종로5가,"486,711","501,362","279,136","268,014",2018-07-03 12:43:12
2018-06,1호선,0155,동대문,"321,562","366,887","138,219","144,694",2018-07-03 12:43:12
2018-06,1호선,0156,신설동,"355,988","347,653","122,195","118,675",2018-07-03 12:43:12
2018-06,1호선,0157,제기동,"281,903","274,808","336,234","358,467",2018-07-03 12:43:12
2018-06,1호선,0158,청량리(서울시립대입구),"469,160","488,918","322,593","329,439",2018-07-03 12:43:12
2018-06,1호선,0159,동묘앞,"166,011","178,815","147,621","149,960",2018-07-03 12:43:12
2018-06,2호선,0201,시청,"649,519","623,857","57,666","53,358",2018-07-03 12:43:12
2018-06,2호선,0202,을지로입구,"1,341,897","1,336,730","113,628","104,543",2018-07-03 12:43:12
2018-06,2호선,0203,을지로3가,"543,845","532,853","89,058","87,595",2018-07-03 12:43:12
2018-06,2호선,0204,을지로4가,"277,684","278,531","92,088","88,422",2018-07-03 12:43:12
2018-06,2호선,0205,동대문역사문화공원,"505,218","584,307","62,263","67,088",2018-07-03 12:43:12
2018-06,2호선,0206,신당,"352,056","367,455","104,138","106,054",2018-07-03 12:43:12
2018-06,2호선,0207,상왕십리,"357,245","333,208","68,318","69,131",2018-07-03 12:43:12
2018-06,2호선,0208,왕십리(성동구청),"529,918","425,041","59,098","49,869",2018-07-03 12:43:12
2018-06,2호선,0209,한양대,"327,577","378,921","15,617","16,823",2018-07-03 12:43:12
2018-06,2호선,0210,뚝섬,"444,880","476,517","64,461","64,639",2018-07-03 12:43:12
2018-06,2호선,0211,성수,"695,059","769,758","101,782","104,269",2018-07-03 12:43:12
2018-06,2호선,0212,건대입구,"1,236,324","1,375,205","97,220","101,710",2018-07-03 12:43:12
2018-06,2호선,0213,구의(광진구청),"603,198","579,279","106,032","107,874",2018-07-03 12:43:12
2018-06,2호선,0214,강변(동서울터미널),"1,235,175","1,223,100","147,902","144,767",2018-07-03 12:43:12
2018-06,2호선,0215,잠실나루,"421,656","403,104","90,418","90,960",2018-07-03 12:43:12
2018-06,2호선,0216,잠실(송파구청),"2,363,849","2,239,182","233,939","220,639",2018-07-03 12:43:12
2018-06,2호선,0217,잠실새내,"685,607","699,490","122,707","120,903",2018-07-03 12:43:12
2018-06,2호선,0218,종합운동장,"559,721","651,700","61,985","66,448",2018-07-03 12:43:12
2018-06,2호선,0219,삼성(무역센터),"1,571,643","1,625,909","128,588","121,744",2018-07-03 12:43:12
2018-06,2호선,0220,선릉,"1,393,066","1,201,285","212,636","185,573",2018-07-03 12:43:12
2018-06,2호선,0221,역삼,"1,180,938","1,326,503","145,619","149,398",2018-07-03 12:43:12
2018-06,2호선,0222,강남,"2,796,726","2,845,116","169,694","151,668",2018-07-03 12:43:12
2018-06,2호선,0223,교대(법원.검찰청),"914,688","1,034,165","163,808","183,326",2018-07-03 12:43:12
2018-06,2호선,0224,서초,"588,299","585,737","85,870","87,063",2018-07-03 12:43:12
2018-06,2호선,0225,방배,"527,498","541,169","81,338","80,490",2018-07-03 12:43:12
2018-06,2호선,0226,사당,"1,041,885","1,280,972","213,400","204,484",2018-07-03 12:43:12
2018-06,2호선,0227,낙성대,"800,096","754,223","112,077","113,757",2018-07-03 12:43:12
2018-06,2호선,0228,서울대입구(관악구청),"1,387,185","1,341,743","206,746","199,480",2018-07-03 12:43:12
2018-06,2호선,0229,봉천,"573,791","513,949","152,098","153,313",2018-07-03 12:43:12
2018-06,2호선,0230,신림,"1,859,339","1,805,434","242,524","249,873",2018-07-03 12:43:12
2018-06,2호선,0231,신대방,"740,492","691,232","136,443","138,388",2018-07-03 12:43:12
2018-06,2호선,0232,구로디지털단지,"1,680,846","1,672,072","171,197","172,997",2018-07-03 12:43:12
2018-06,2호선,0233,대림(구로구청),"782,948","805,862","117,499","121,789",2018-07-03 12:43:12
2018-06,2호선,0234,신도림,"1,579,756","1,580,226","211,384","203,150",2018-07-03 12:43:12
2018-06,2호선,0235,문래,"488,474","498,192","83,987","83,602",2018-07-03 12:43:12
2018-06,2호선,0236,영등포구청,"530,440","541,523","103,258","101,756",2018-07-03 12:43:12
2018-06,2호선,0237,당산,"570,208","637,805","69,811","75,586",2018-07-03 12:43:12
2018-06,2호선,0238,합정,"907,641","996,025","74,075","75,219",2018-07-03 12:43:12
2018-06,2호선,0239,홍대입구,"2,229,021","2,409,514","114,714","111,535",2018-07-03 12:43:12
2018-06,2호선,0240,신촌,"1,276,109","1,312,598","139,862","139,314",2018-07-03 12:43:12
2018-06,2호선,0241,이대,"529,400","566,124","64,843","65,973",2018-07-03 12:43:12
2018-06,2호선,0242,아현,"257,230","245,003","65,759","65,236",2018-07-03 12:43:12
2018-06,2호선,0243,충정로(경기대입구),"279,734","298,997","53,188","52,717",2018-07-03 12:43:12
2018-06,2호선,0244,용답,"65,738","65,877","16,658","16,391",2018-07-03 12:43:12
2018-06,2호선,0245,신답,"32,874","36,817","10,677","11,329",2018-07-03 12:43:12
2018-06,2호선,0246,신설동,"93,276","87,417","37,263","38,090",2018-07-03 12:43:12
2018-06,2호선,0247,도림천,"27,644","30,036","6,580","7,257",2018-07-03 12:43:12
2018-06,2호선,0248,양천구청,"160,360","168,926","46,148","47,996",2018-07-03 12:43:12
2018-06,2호선,0249,신정네거리,"224,060","227,964","66,980","67,845",2018-07-03 12:43:12
2018-06,2호선,0250,용두(동대문구청),"46,781","46,696","23,906","25,204",2018-07-03 12:43:12
2018-06,3호선,0309,지축,"28,922","31,159","12,019","14,230",2018-07-03 12:43:12
