사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2018-08,1호선,0150,서울역,"1,480,668","1,379,122","209,859","203,237",2018-09-03 13:00:32
2018-08,1호선,0151,시청,"623,370","616,501","95,401","94,379",2018-09-03 13:00:32
2018-08,1호선,0152,종각,"1,162,334","1,128,220","154,692","145,485",2018-09-03 13:00:32
2018-08,1호선,0153,종로3가,"625,988","596,284","353,241","330,051",2018-09-03 13:00:32
2018-08,1호선,0154,종로5가,"461,864","472,181","253,710","243,645",2018-09-03 13:00:32
2018-08,1호선,0155,동대문,"297,786","338,468","124,154","128,795",2018-09-03 13:00:32
2018-08,1호선,0156,신설동,"347,795","342,780","114,360","110,293",2018-09-03 13:00:32
2018-08,1호선,0157,제기동,"268,073","260,380","316,015","333,333",2018-09-03 13:00:32
2018-08,1호선,0158,청량리(서울시립대입구),"442,758","465,227","319,639","326,174",2018-09-03 13:00:32
2018-08,1호선,0159,동묘앞,"153,735","162,994","125,181","127,325",2018-09-03 13:00:32
2018-08,2호선,0201,시청,"678,162","642,660","56,271","51,984",2018-09-03 13:00:32
2018-08,2호선,0202,을지로입구,"1,395,176","1,387,157","114,048","105,339",2018-09-03 13:00:32
2018-08,2호선,0203,을지로3가,"577,082","565,789","84,392","82,339",2018-09-03 13:00:32
2018-08,2호선,0204,을지로4가,"282,402","280,045","86,096","82,472",2018-09-03 13:00:32
2018-08,2호선,0205,동대문역사문화공원,"544,217","592,354","60,606","61,369",2018-09-03 13:00:32
2018-08,2호선,0206,신당,"337,295","355,275","98,245","100,454",2018-09-03 13:00:32
2018-08,2호선,0207,상왕십리,"354,177","337,000","66,557","67,423",2018-09-03 13:00:32
2018-08,2호선,0208,왕십리(성동구청),"505,746","425,941","58,287","49,493",2018-09-03 13:00:32
2018-08,2호선,0209,한양대,"218,261","241,314","13,879","14,957",2018-09-03 13:00:32
2018-08,2호선,0210,뚝섬,"451,302","483,188","60,163","60,859",2018-09-03 13:00:32
2018-08,2호선,0211,성수,"696,245","768,340","97,033","99,136",2018-09-03 13:00:32
2018-08,2호선,0212,건대입구,"1,203,911","1,353,956","89,042","93,732",2018-09-03 13:00:32
2018-08,2호선,0213,구의(광진구청),"598,379","577,041","100,470","101,994",2018-09-03 13:00:32
2018-08,2호선,0214,강변(동서울터미널),"1,260,985","1,250,912","136,783","134,689",2018-09-03 13:00:32
2018-08,2호선,0215,잠실나루,"409,990","392,191","86,181","86,650",2018-09-03 13:00:32
2018-08,2호선,0216,잠실(송파구청),"2,553,015","2,424,939","243,857","235,286",2018-09-03 13:00:32
2018-08,2호선,0217,잠실새내,"670,393","686,217","117,350","115,332",2018-09-03 13:00:32
2018-08,2호선,0218,종합운동장,"484,465","545,132","51,638","55,207",2018-09-03 13:00:32
2018-08,2호선,0219,삼성(무역센터),"1,732,042","1,780,714","133,026","125,559",2018-09-03 13:00:32
2018-08,2호선,0220,선릉,"1,436,036","1,248,672","207,649","183,853",2018-09-03 13:00:32
2018-08,2호선,0221,역삼,"1,250,685","1,387,602","144,811","147,397",2018-09-03 13:00:32
2018-08,2호선,0222,강남,"3,011,946","3,047,599","163,201","146,524",2018-09-03 13:00:32
2018-08,2호선,0223,교대(법원.검찰청),"918,521","1,031,078","153,018","169,577",2018-09-03 13:00:32
2018-08,2호선,0224,서초,"592,580","591,376","77,209","77,693",2018-09-03 13:00:32
2018-08,2호선,0225,방배,"493,602","507,891","74,633","73,593",2018-09-03 13:00:32
2018-08,2호선,0226,사당,"965,637","1,237,987","183,496","177,693",2018-09-03 13:00:32
2018-08,2호선,0227,낙성대,"789,999","747,690","106,836","108,583",2018-09-03 13:00:32
2018-08,2호선,0228,서울대입구(관악구청),"1,378,294","1,340,218","202,591","195,149",2018-09-03 13:00:32
