사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2018-10,1호선,0150,서울역,"1,592,325","1,481,052","241,867","234,849",2018-11-03 12:51:36
2018-10,1호선,0151,시청,"721,159","717,378","111,607","110,042",2018-11-03 12:51:36
2018-10,1호선,0152,종각,"1,190,253","1,137,205","165,513","155,594",2018-11-03 12:51:36
2018-10,1호선,0153,종로3가,"678,523","625,716","394,341","365,253",2018-11-03 12:51:36
2018-10,1호선,0154,종로5가,"551,944","567,655","288,277","276,606",2018-11-03 12:51:36
2018-10,1호선,0155,동대문,"340,683","390,882","144,306","150,691",2018-11-03 12:51:36
2018-10,1호선,0156,신설동,"384,779","379,657","128,699","123,668",2018-11-03 12:51:36
2018-10,1호선,0157,제기동,"304,591","296,755","353,468","375,347",2018-11-03 12:51:36
2018-10,1호선,0158,청량리(서울시립대입구),"498,101","523,760","332,840","340,593",2018-11-03 12:51:36
2018-10,1호선,0159,동묘앞,"204,714","224,594","155,252","159,210",2018-11-03 12:51:36
2018-10,2호선,0201,시청,"725,536","698,313","65,455","60,997",2018-11-03 12:51:36
2018-10,2호선,0202,을지로입구,"1,442,019","1,433,202","121,096","111,677",2018-11-03 12:51:36
2018-10,2호선,0203,을지로3가,"603,374","590,969","94,743","94,427",2018-11-03 12:51:36
2018-10,2호선,0204,을지로4가,"300,319","301,571","97,928","93,443",2018-11-03 12:51:36
2018-10,2호선,0205,동대문역사문화공원,"549,559","636,007","63,435","68,247",2018-11-03 12:51:36
2018-10,2호선,0206,신당,"370,393","389,045","106,260","108,752",2018-11-03 12:51:36
2018-10,2호선,0207,상왕십리,"384,176","361,691","71,144","72,256",2018-11-03 12:51:36
2018-10,2호선,0208,왕십리(성동구청),"569,189","455,485","64,234","54,971",2018-11-03 12:51:36
2018-10,2호선,0209,한양대,"394,341","459,606","19,003","20,628",2018-11-03 12:51:36
2018-10,2호선,0210,뚝섬,"504,583","535,935","68,871","69,731",2018-11-03 12:51:36
2018-10,2호선,0211,성수,"764,273","837,796","108,888","111,069",2018-11-03 12:51:36
2018-10,2호선,0212,건대입구,"1,255,976","1,401,774","103,528","108,105",2018-11-03 12:51:36
2018-10,2호선,0213,구의(광진구청),"644,267","619,332","113,805","115,446",2018-11-03 12:51:36
2018-10,2호선,0214,강변(동서울터미널),"1,296,031","1,287,730","164,892","162,154",2018-11-03 12:51:36
2018-10,2호선,0215,잠실나루,"448,641","429,650","97,188","98,253",2018-11-03 12:51:36
2018-10,2호선,0216,잠실(송파구청),"2,652,415","2,518,782","259,241","239,820",2018-11-03 12:51:36
2018-10,2호선,0217,잠실새내,"697,916","699,569","130,335","128,864",2018-11-03 12:51:36
2018-10,2호선,0218,종합운동장,"436,927","510,752","69,081","75,636",2018-11-03 12:51:36
2018-10,2호선,0219,삼성(무역센터),"1,650,303","1,709,683","131,806","124,105",2018-11-03 12:51:36
2018-10,2호선,0220,선릉,"1,474,084","1,305,852","224,519","199,192",2018-11-03 12:51:36
2018-10,2호선,0221,역삼,"1,272,513","1,425,115","162,640","165,817",2018-11-03 12:51:36
