사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2019-02,1호선,0150,서울역,"1,362,329","1,267,769","193,941","188,577",2019-03-03 11:18:29
2019-02,1호선,0151,시청,"550,831","547,341","87,594","85,085",2019-03-03 11:18:29
2019-02,1호선,0152,종각,"1,026,706","973,174","140,099","130,018",2019-03-03 11:18:29
2019-02,1호선,0153,종로3가,"587,779","563,139","339,747","317,408",2019-03-03 11:18:29
2019-02,1호선,0154,종로5가,"488,149","498,431","234,429","225,179",2019-03-03 11:18:29
2019-02,1호선,0155,동대문,"286,507","327,809","116,868","120,622",2019-03-03 11:18:29
2019-02,1호선,0156,신설동,"307,488","302,158","108,123","102,974",2019-03-03 11:18:29
2019-02,1호선,0157,제기동,"242,864","236,025","277,513","293,220",2019-03-03 11:18:29
2019-02,1호선,0158,청량리(서울시립대입구),"403,775","424,901","292,215","295,470",2019-03-03 11:18:29
2019-02,1호선,0159,동묘앞,"176,527","198,730","132,791","134,991",2019-03-03 11:18:29
2019-02,2호선,0201,시청,"577,424","550,598","50,639","45,619",2019-03-03 11:18:29
2019-02,2호선,0202,을지로입구,"1,189,296","1,179,210","98,253","90,456",2019-03-03 11:18:29
2019-02,2호선,0203,을지로3가,"495,332","490,663","78,126","76,951",2019-03-03 11:18:29
2019-02,2호선,0204,을지로4가,"233,137","234,277","75,143","70,958",2019-03-03 11:18:29
2019-02,2호선,0205,동대문역사문화공원,"426,129","487,064","50,858","53,995",2019-03-03 11:18:29
2019-02,2호선,0206,신당,"301,076","315,781","89,585","90,964",2019-03-03 11:18:29
2019-02,2호선,0207,상왕십리,"309,161","293,214","60,055","60,584",2019-03-03 11:18:29
2019-02,2호선,0208,왕십리(성동구청),"452,613","383,155","51,882","44,257",2019-03-03 11:18:29
2019-02,2호선,0209,한양대,"182,684","205,143","12,748","13,781",2019-03-03 11:18:29
2019-02,2호선,0210,뚝섬,"396,792","420,513","53,062","53,437",2019-03-03 11:18:29
2019-02,2호선,0211,성수,"634,984","690,574","89,475","90,957",2019-03-03 11:18:29
2019-02,2호선,0212,건대입구,"1,096,472","1,215,047","83,584","87,450",2019-03-03 11:18:29
2019-02,2호선,0213,구의(광진구청),"538,853","518,176","94,552","95,678",2019-03-03 11:18:29
2019-02,2호선,0214,강변(동서울터미널),"1,142,580","1,132,462","126,110","122,366",2019-03-03 11:18:29
2019-02,2호선,0215,잠실나루,"345,715","330,641","78,630","79,074",2019-03-03 11:18:29
2019-02,2호선,0216,잠실(송파구청),"2,173,520","2,071,634","182,439","172,634",2019-03-03 11:18:29
2019-02,2호선,0217,잠실새내,"552,483","568,508","97,258","97,053",2019-03-03 11:18:29
2019-02,2호선,0218,종합운동장,"206,080","226,120","38,342","40,006",2019-03-03 11:18:29
2019-02,2호선,0219,삼성(무역센터),"1,396,853","1,434,918","107,366","101,271",2019-03-03 11:18:29
2019-02,2호선,0220,선릉,"1,193,171","1,047,541","184,588","160,767",2019-03-03 11:18:29
2019-02,2호선,0221,역삼,"1,082,555","1,204,634","139,478","140,939",2019-03-03 11:18:29
2019-02,2호선,0222,강남,"2,582,848","2,649,051","154,152","139,183",2019-03-03 11:18:29
2019-02,2호선,0223,교대(법원.검찰청),"766,608","865,216","142,627","160,105",2019-03-03 11:18:29
2019-02,2호선,0224,서초,"498,985","500,303","73,015","73,276",2019-03-03 11:18:29
2019-02,2호선,0225,방배,"401,346","411,523","70,243","69,359",2019-03-03 11:18:29
2019-02,2호선,0226,사당,"937,031","1,069,610","180,268","169,247",2019-03-03 11:18:29
2019-02,2호선,0227,낙성대,"671,874","639,412","98,164","99,665",2019-03-03 11:18:29
2019-02,2호선,0228,서울대입구(관악구청),"1,196,250","1,161,957","179,083","170,904",2019-03-03 11:18:29
2019-02,2호선,0229,봉천,"508,887","462,450","131,607","132,727",2019-03-03 11:18:29
2019-02,2호선,0230,신림,"1,646,357","1,605,129","216,720","220,433",2019-03-03 11:18:29
2019-02,2호선,0231,신대방,"635,858","599,840","112,778","113,112",2019-03-03 11:18:29
2019-02,2호선,0232,구로디지털단지,"1,492,436","1,485,657","155,987","157,931",2019-03-03 11:18:29
2019-02,2호선,0233,대림(구로구청),"662,568","683,898","101,817","105,567",2019-03-03 11:18:29
2019-02,2호선,0234,신도림,"1,349,195","1,339,717","187,632","178,794",2019-03-03 11:18:29
2019-02,2호선,0235,문래,"440,644","447,374","73,817","72,855",2019-03-03 11:18:29
2019-02,2호선,0236,영등포구청,"472,332","479,046","89,346","87,623",2019-03-03 11:18:29
2019-02,2호선,0237,당산,"496,935","545,592","60,178","64,992",2019-03-03 11:18:29
2019-02,2호선,0238,합정,"819,734","885,326","63,319","63,538",2019-03-03 11:18:29
2019-02,2호선,0239,홍대입구,"2,135,786","2,301,635","99,549","96,472",2019-03-03 11:18:29
2019-02,2호선,0240,신촌,"1,116,691","1,143,070","123,773","120,974",2019-03-03 11:18:29
2019-02,2호선,0241,이대,"409,684","433,916","53,245","54,037",2019-03-03 11:18:29
2019-02,2호선,0242,아현,"211,758","202,473","56,084","56,171",2019-03-03 11:18:29
2019-02,2호선,0243,충정로(경기대입구),"234,101","249,965","44,880","44,633",2019-03-03 11:18:29
2019-02,2호선,0244,용답,"52,580","52,389","14,678","14,548",2019-03-03 11:18:29
2019-02,2호선,0245,신답,"31,529","35,040","8,990","9,702",2019-03-03 11:18:29
2019-02,2호선,0246,신설동,"87,382","80,800","34,886","36,193",2019-03-03 11:18:29
2019-02,2호선,0247,도림천,"23,758","24,929","5,600","6,194",2019-03-03 11:18:29
2019-02,2호선,0248,양천구청,"141,261","147,715","39,719","40,496",2019-03-03 11:18:29
2019-02,2호선,0249,신정네거리,"195,981","200,652","57,783","58,316",2019-03-03 11:18:29
2019-02,2호선,0250,용두(동대문구청),"41,603","42,609","20,495","21,229",2019-03-03 11:18:29
2019-02,3호선,0309,지축,"20,475","22,149","7,784","10,224",2019-03-03 11:18:29
2019-02,3호선,0310,구파발,"444,266","412,744","91,306","85,737",2019-03-03 11:18:29
2019-02,3호선,0311,연신내,"863,905","823,484","236,301","231,900",2019-03-03 11:18:29
2019-02,3호선,0312,불광,"364,441","399,137","131,715","144,741",2019-03-03 11:18:29
2019-02,3호선,0313,녹번,"291,595","248,800","59,824","58,242",2019-03-03 11:18:29
2019-02,3호선,0314,홍제,"367,205","343,423","130,043","129,473",2019-03-03 11:18:29
2019-02,3호선,0315,무악재,"75,811","75,312","26,541","28,276",2019-03-03 11:18:29
