사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2018-07,1호선,0150,서울역,"1,466,038","1,381,104","210,975","203,881",2018-08-03 13:45:37
2018-07,1호선,0151,시청,"644,511","644,628","93,241","90,766",2018-08-03 13:45:37
2018-07,1호선,0152,종각,"1,187,538","1,152,991","155,333","146,673",2018-08-03 13:45:37
2018-07,1호선,0153,종로3가,"675,904","641,660","360,413","335,169",2018-08-03 13:45:37
2018-07,1호선,0154,종로5가,"478,390","492,469","265,992","255,190",2018-08-03 13:45:37
2018-07,1호선,0155,동대문,"316,756","359,433","133,485","139,189",2018-08-03 13:45:37
2018-07,1호선,0156,신설동,"365,209","358,968","119,652","115,219",2018-08-03 13:45:37
2018-07,1호선,0157,제기동,"283,628","276,403","322,384","339,915",2018-08-03 13:45:37
2018-07,1호선,0158,청량리(서울시립대입구),"461,840","481,786","315,003","322,937",2018-08-03 13:45:37
2018-07,1호선,0159,동묘앞,"161,352","171,679","132,407","134,520",2018-08-03 13:45:37
2018-07,2호선,0201,시청,"699,682","674,985","58,178","53,568",2018-08-03 13:45:37
2018-07,2호선,0202,을지로입구,"1,400,227","1,398,157","117,255","108,417",2018-08-03 13:45:37
2018-07,2호선,0203,을지로3가,"588,042","579,316","89,475","87,571",2018-08-03 13:45:37
2018-07,2호선,0204,을지로4가,"288,645","286,146","90,561","87,517",2018-08-03 13:45:37
2018-07,2호선,0205,동대문역사문화공원,"530,372","588,802","62,654","64,772",2018-08-03 13:45:37
2018-07,2호선,0206,신당,"355,486","369,640","102,018","104,295",2018-08-03 13:45:37
2018-07,2호선,0207,상왕십리,"369,622","350,782","68,818","69,725",2018-08-03 13:45:37
2018-07,2호선,0208,왕십리(성동구청),"528,250","436,768","59,240","49,973",2018-08-03 13:45:37
2018-07,2호선,0209,한양대,"257,410","283,786","14,204","15,203",2018-08-03 13:45:37
2018-07,2호선,0210,뚝섬,"462,361","496,714","62,664","63,166",2018-08-03 13:45:37
2018-07,2호선,0211,성수,"740,122","814,535","102,409","104,643",2018-08-03 13:45:37
2018-07,2호선,0212,건대입구,"1,233,995","1,378,439","93,727","98,726",2018-08-03 13:45:37
2018-07,2호선,0213,구의(광진구청),"622,582","599,607","104,891","106,656",2018-08-03 13:45:37
2018-07,2호선,0214,강변(동서울터미널),"1,266,471","1,265,969","139,327","137,177",2018-08-03 13:45:37
